employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1463,Matthew,Tyler,matthew.tyler@montgomery.net,2024-10-07,Project Manager,Sales,"$136,396.66",,754 David Fort Suite 300,West Jessicaberg,FM,86747,1988-07-12,On Leave
1464,Thomas,Parker,thomas.parker@hart.org,2026-03-19,Software Engineer,Sales,"$116,196.25",2002,34954 Timothy Oval,East Donna,NV,67774,1974-01-29,On Leave
1465,Melanie,Johnson,melanie.johnson@peterson.com,2023-04-15,HR Specialist,HR,48252.18,2001,6116 Andrews Inlet,Yangmouth,TN,49315,1996-10-27,Active
1466,Peter,Hodge,PETER.HODGE@KELLEY.INFO,2023-02-01,Software Engineer,Analytics,87622.68,,3269 Scott Center Apt. 778,Nguyenstad,MN,01355,1989-08-13,Active
1467,Sarah,Riley,sarah.riley@johnson.com,2017-05-16,HR Specialist,Marketing,58403.02,,967 Jasmine Mission Apt. 467,Williamville,DC,37349,1977-05-14,On Leave
1468,David,Crawford,david.crawford@brown.com,2020-06-19,Project Manager,HR,62709.71,2001,74072 Crawford Skyway Suite 768,South Benjaminborough,VI,80981,1991-06-25,On Leave
1469,Christopher,Reese,christopher.reese@@company.com,2017-08-14,HR Specialist,Analytics,65527.58,2002,380 Melissa Isle Apt. 198,New Lindaborough,HI,41317,1970-08-28,Active
1470,Jesus,Tran,jesus.tran@nixon.biz,2025-02-20,Sales Representative,Sales,105429.46,,638 Robert Isle,Shawnton,VT,11470,1982-07-26,Inactive
1471,Cassidy,Nguyen,CASSIDY.NGUYEN@BROWN.COM,2025-01-07,SALES REPRESENTATIVE,marketing,91220.55,2001,28858 Jacob Shoal,Thomasland,MD,78279,1985-12-14,Active
1472,Kristin,Hayes,kristin.hayes@kline.com,2019-12-12,Software Engineer,Sales,"$54,747.95",2003,26133 Rodriguez Summit,East Kimview,VT,11079,1977-04-09,On Leave
1473,Sabrina,Morrow,sabrina.morrow@@company.com,2019-02-03,Software Engineer,Marketing,93657.15,2001,860 Kathryn Park,Ingramside,PA,98854,1983-04-16,Inactive
1474,Bonnie,James,bonnie.james@tran.org,2025-06-22,DATA ANALYST,marketing,"$97,972.59",2003,248 Ryan Islands,Ortizchester,WA,68404,1982-03-10,Inactive
1475,Jason,Hatfield,jason.hatfield@ali.com,2026-03-26,sales representative,hr,82393.43,2001,11889 Suzanne Mill,Andrewview,AS,05919,1986-02-02,On Leave
1476,Kyle,Warner,KYLE.WARNER@WEST.COM,2022-05-08,Software Engineer,Analytics,91728.83,2002,809 Walker Valleys,Christianmouth,CT,78228,1965-01-21,Active
1477,Christopher,Zimmerman,christopher.zimmerman@fisher.com,2021-11-24,Sales Representative,Analytics,57138.79,,6664 Roach Key Apt. 898,East Jeffrey,NC,62023,1980-08-14,Active
1478,Elaine,Sandoval,elaine.sandoval@company,2021-07-09,Project Manager,HR,63038.1,2001,557 Hawkins Cliffs,Lake Raymondbury,GA,60020,1971-06-06,On Leave
1479,Taylor,Roberts,taylor.roberts@company,2024-06-10,Data Analyst,HR,"$139,957.92",2002,4620 Shannon Trafficway,Ashleychester,MO,95362,1968-07-15,On Leave
1480,Brittany,Marshall,brittany.marshall@moore.com,2019-05-15,project manager,it,104868.06,2002,166 Whitney Ville Apt. 593,South Robinborough,MD,18770,1984-05-20,Active
1481,Billy,Smith,billy.smith@golden.info,2018-07-21,Software Engineer,Sales,108580.95,2003,32564 Roberts Mill Suite 138,North Robinview,FL,35778,1999-12-19,Inactive
1482,Melinda,Rosales,melinda.rosales@smith-simmons.com,2016-05-20,HR Specialist,IT,135514.14,,9303 Susan Locks Apt. 222,East Ronald,MI,24478,1969-09-16,Inactive
1483,Jeremiah,Roberts,jeremiah.roberts@davis.com,2021-06-11,Data Analyst,Sales,80189.06,2001,2802 Ashley Mountain,West Amandashire,UT,92713,1976-03-20,Active
1484,Jessica,Vasquez,jessica.vasquez@wilson.com,2021-07-24,Project Manager,IT,76979.6,2003,8607 Bethany Corner Suite 326,Boylemouth,MP,81365,1961-04-07,Inactive
1485,Brian,Davis,brian.davis@li-villa.com,2024-05-13,Sales Representative,Sales,"$131,715.86",2002,3691 Beverly Knoll Suite 679,Lake Amyburgh,NM,75456,1989-05-20,Inactive
1486,Megan,Ramirez,megan.ramirez@young-douglas.com,2016-04-07,Project Manager,Sales,142716.74,2001,2758 Angela Ford Suite 759,Smithville,WV,72537,1998-06-21,Active
1487,Teresa,Reilly,teresa.reilly@taylor-davis.info,2024-09-12,SOFTWARE ENGINEER,SALES,"$131,177.06",2002,4513 Martinez Underpass Suite 148,Martinburgh,MS,54135,1989-08-31,Active
1488,Alexandra,Reid,alexandra.reid@smith.net,2019-12-24,HR Specialist,Sales,130363.8,2002,1142 Alexandra Highway,Starkville,KS,56699,1980-12-02,Inactive
1489,Michael,Casey,michael.casey@warner.net,2017-05-05,Sales Representative,Analytics,75417.98,2002,1454 Macdonald Mews Apt. 919,West Christopher,AR,25642,1994-08-08,Inactive
1490,Michael,Williams,michael.williams@gibson.net,2018-08-10,Data Analyst,Sales,140375.25,2003,563 Kimberly Drive Apt. 867,North Alexismouth,NM,63333,1982-10-17,Inactive
1491,Emily,Newton,emily.newton@austin.com,2022-05-04,Software Engineer,Sales,148724.06,2003,389 Aaron Point Apt. 123,East Margaretberg,DC,70648,1979-02-06,On Leave
1492,Steven,Johnson,steven.johnson@hurley.com,2023-01-14,DATA ANALYST,SALES,114626.28,,68359 Ricky Avenue Apt. 562,Port Stevenburgh,KY,08540,1979-07-19,On Leave
1493,Mackenzie,Allen,MACKENZIE.ALLEN@HUERTA.COM,2023-01-17,software engineer,sales,147788.06,2002,37228 Jennifer Divide,Lake Deborahstad,WA,83488,1969-03-26,Active
1494,Tracey,Rasmussen,tracey.rasmussen@stafford.com,2016-11-07,Sales Representative,Sales,81837.69,2001,078 John Ports,Port Leslie,PR,02516,1975-05-07,On Leave
1495,Vincent,Flynn,VINCENT.FLYNN@CASTRO.NET,2023-01-10,Sales Representative,Marketing,"$82,309.20",,8934 Richard Dam Suite 361,Jeffreystad,SC,87060,2002-02-26,Active
1496,Donna,Flores,donna@.com,2022-09-25,Data Analyst,Sales,97587.35,2001,7691 Matthew Plain Suite 714,Guzmanmouth,MD,38399,1977-07-28,On Leave
1497,Thomas,Martin,THOMAS.MARTIN@COLLINS.INFO,2021-04-13,SALES REPRESENTATIVE,SALES,53294.44,2002,5343 Cline Lane,West Patrickfort,WV,80087,1967-10-12,Active
1498,Kenneth,Schneider,KENNETH.SCHNEIDER@GENTRY.NET,2024-09-09,HR Specialist,Analytics,92709.35,2003,062 Davis Villages Suite 792,Port Tammyton,AK,39082,1985-07-17,Active
1499,Linda,French,linda.french@fleming.com,2017-11-30,Software Engineer,IT,"$126,743.23",,9296 Jensen Mission,New Emma,CO,33727,1985-02-23,Active
1500,Shawn,Howell,shawn.howell@rodriguez.com,2017-03-20,DATA ANALYST,MARKETING,"$84,968.43",,98773 Mario Ferry Apt. 251,Lake Coryland,DC,27509,2003-01-24,On Leave
1501,William,Nelson,william.nelson@calhoun-powell.info,2017-09-06,HR Specialist,Analytics,"$113,612.08",,879 Robert Views,Loganbury,MI,31323,1975-08-25,On Leave
1502,Holly,Herrera,holly.herrera@@company.com,2024-01-15,HR Specialist,IT,54310.66,2002,92882 Lisa Curve Apt. 716,East Amanda,OH,22781,1993-01-17,Active
1503,Joseph,Riley,joseph.riley@walsh.com,2022-08-16,Data Analyst,IT,57326.26,2001,255 Schmidt Shore,Michaelport,KY,36027,1964-02-03,On Leave
1504,James,Baker,james.baker@lee-bond.org,2020-03-27,Software Engineer,Marketing,80302.66,2002,6179 Brian Bridge Suite 911,Petersenberg,RI,60637,2001-06-23,Active
1505,Christopher,Hampton,christopher.hampton@duffy-ramirez.com,2018-12-02,Data Analyst,HR,"$63,729.06",2003,3717 Pope Haven,East James,CO,42281,1981-02-20,Active
1506,Anna,Duncan,anna.duncan@woods.com,2022-07-19,Sales Representative,Sales,99211.43,2002,331 Kimberly Garden,South Jenniferberg,WA,15619,1980-02-24,Active
1507,Elizabeth,Booth,elizabeth.booth@reid-mayo.com,2024-02-04,Sales Representative,Analytics,"$77,082.00",2001,160 Munoz Squares Suite 145,Port Cassandra,AL,89102,1964-01-21,Inactive
1508,Sara,Lopez,sara.lopez@perry.com,2019-11-18,Data Analyst,Marketing,73383.68,2001,12651 Brendan Brooks Suite 445,Port Heather,PR,72770,1977-07-04,Inactive
1509,Amy,Rodriguez,amy.rodriguez@maldonado-contreras.com,2022-05-08,HR Specialist,Analytics,"$93,635.00",2003,3380 Kelley Manors,Lake Richard,LA,33265,1987-01-24,On Leave
1510,Matthew,Ortiz,matthew.ortiz@wong.com,2016-12-22,HR Specialist,IT,52593.91,2002,502 Mia Fords,New Calebside,AK,60654,1980-06-03,Active
1511,Ryan,Greene,ryan.greene@garcia-richardson.com,2026-12-09,Project Manager,Sales,147136.11,2002,970 Mcclure Roads Suite 117,Lake Monica,UT,60218,1970-10-06,Active
1512,James,Ward,james.ward@company,2024-07-31,HR SPECIALIST,marketing,100680.0,,293 Robertson Valley Suite 140,Brianmouth,NJ,21748,1993-12-12,Inactive
1513,Craig,Goodwin,craig.goodwin@frye.com,2018-09-25,SOFTWARE ENGINEER,IT,"$104,975.69",2002,2514 Frank Stream,Lake Thomasbury,MT,27927,1986-11-02,Inactive
1514,Brian,Cunningham,brian.cunningham@turner-smith.com,2023-03-03,Software Engineer,Marketing,143219.3,2003,3414 Curtis Rest Suite 881,New Carolhaven,CT,03314,1985-09-15,On Leave
1515,Tanya,Olsen,tanya.olsen@douglas-fox.com,2018-03-09,HR Specialist,Sales,"$113,418.25",2002,8735 Rich Crossroad Suite 638,West Alice,DE,10156,1990-12-19,Inactive
1516,Amy,Hays,amy.hays@brown.com,2020-04-28,Project Manager,Analytics,111988.72,,7269 Clinton Corner Apt. 210,Harperbury,FM,00836,1963-10-25,Inactive
1517,Gina,Dixon,gina.dixon@cain.com,2016-12-14,HR Specialist,Analytics,74834.88,2002,87617 Edward Stravenue,South Monica,ME,20776,1968-12-13,Inactive
1518,Shannon,Freeman,shannon@.com,2016-04-07,Software Engineer,HR,43768.45,2003,0871 Heather Oval,West Melissaton,WV,90915,1975-05-22,On Leave
1519,Kimberly,Mcdaniel,KIMBERLY.MCDANIEL@ARROYO.COM,2021-10-10,Software Engineer,Marketing,"$105,461.38",2003,554 Chris Brooks,South Angela,TN,41280,1997-08-05,On Leave
1520,Debra,Ramirez,debra.ramirez@dean.info,2016-04-03,Project Manager,IT,108888.54,2001,4627 Stephanie Flat Suite 490,Port Cynthia,MI,37427,1993-03-18,Inactive
1521,Sara,Ryan,SARA.RYAN@HOUSTON.COM,2021-06-12,Software Engineer,IT,86218.41,2003,85725 Tasha Port Apt. 799,Gwendolynhaven,DE,63378,1997-03-19,Inactive
1522,Joshua,Patterson,joshua.patterson@silva.com,2016-06-12,Sales Representative,Analytics,"$103,435.82",2002,3026 Hall Plaza,Gregoryview,CA,06602,1991-10-19,On Leave
1523,Catherine,Tate,catherine.tate@johnson.com,2024-01-05,Software Engineer,IT,"$124,270.11",2001,2916 Andre Port,Lake Jeremy,AL,11537,1995-09-08,On Leave
1524,Rhonda,Evans,rhonda.evans@faulkner-jackson.biz,2018-12-25,Data Analyst,HR,68838.8,2001,0653 Laura View,Patrickfort,PW,49719,1984-07-26,On Leave
1525,David,Dean,david.dean@martin.biz,2025-08-15,Project Manager,Analytics,122303.4,,790 Chang Hill,Lopezmouth,FM,85028,1990-11-20,Inactive
1526,Stanley,Franco,stanley.franco@sanchez.com,2023-05-02,PROJECT MANAGER,hr,122859.01,,720 Reed Light Suite 753,East Edwin,NC,48261,1975-09-22,Inactive
1527,Edward,Gray,edward.gray@ross.com,2022-02-25,HR Specialist,Analytics,52086.76,2003,0741 Powell Dam Suite 329,Ronaldton,VI,18841,1972-08-03,On Leave
1528,Robert,Brooks,robert.brooks@fuller.net,2023-02-21,Project Manager,Sales,72103.07,2003,682 Jennifer Shoal,Orozcochester,CT,95697,1979-11-07,On Leave
1529,David,Mendoza,david.mendoza@hall.com,2026-05-05,Software Engineer,HR,"$117,632.17",2002,78143 Joel Alley Apt. 668,New Michaelstad,GU,21574,1974-06-06,Inactive
1530,Thomas,Jackson,thomas.jackson@fisher.biz,2025-07-28,Sales Representative,Marketing,122313.33,2001,19007 Kimberly Land Suite 042,Lake Deborah,SC,87639,1981-07-07,Inactive
1531,Alexander,Collins,ALEXANDER.COLLINS@HURST-MORRISON.COM,2016-11-23,HR Specialist,Marketing,110192.97,,150 Robinson Ports Suite 976,South Michelle,MH,97689,1983-02-03,Inactive
1532,Frank,Burns,FRANK.BURNS@GAINES-BENNETT.COM,2023-11-03,Software Engineer,IT,99482.99,,28121 Diana Road,East Clinton,GU,92460,1966-01-07,On Leave
1533,Lisa,Hammond,lisa@for.com,2019-08-03,Software Engineer,Marketing,82210.51,2003,4102 Alexander Trace Apt. 612,Port Hectorshire,DE,94003,2002-12-14,Inactive
1534,Brittney,Matthews,brittney.matthews@lambert.org,2019-12-04,hr specialist,HR,110739.21,2001,0391 Thomas Row,Drewview,IA,32919,1965-10-17,Inactive
1535,James,Allen,JAMES.ALLEN@WILSON-MURRAY.COM,2016-04-09,Project Manager,IT,105247.89,2003,372 Cervantes Ports Suite 041,Shawnhaven,MO,44322,1974-12-06,Inactive
1536,Nathan,Delacruz,nathan.delacruz@houston-hall.com,2025-12-11,Sales Representative,IT,105498.14,2001,12638 Nicole Tunnel,Reginaton,DC,15650,1976-04-14,Inactive
1537,Dean,Hancock,dean.hancock@gray.com,2022-05-19,Data Analyst,IT,"$94,754.52",,267 Herrera Causeway,Stephanieton,NH,07546,1992-08-14,Inactive
1538,Joseph,Woods,joseph.woods@gould.org,2017-04-19,project manager,HR,115137.55,2001,06356 Marks View Apt. 687,New Shannon,AZ,35844,1984-04-01,On Leave
1539,Cheryl,George,CHERYL.GEORGE@STAFFORD-WALSH.COM,2022-09-16,DATA ANALYST,analytics,"$50,489.83",2003,8711 Morton Plains,Lake William,VI,03922,2002-06-07,On Leave
1540,Richard,Walker,richard.walker@austin-kim.com,2021-02-05,sales representative,hr,"$129,633.70",,37789 Jennifer Bypass,Mcdowellton,ID,54015,2000-09-23,Inactive
1541,Lindsey,Peterson,lindsey.peterson@hart-randall.com,2025-03-29,Software Engineer,IT,"$129,039.23",2001,445 Katrina Throughway Suite 614,New Rachel,LA,97680,1995-10-04,Inactive
1542,Robert,Munoz,robert.munoz@richardson.com,2022-08-04,PROJECT MANAGER,sales,"$112,505.91",,5065 Andrew Mill Apt. 154,Lake Laurachester,DC,09315,1969-11-01,Inactive
1543,Justin,Perkins,justin.perkins@hart.com,2020-12-17,Data Analyst,HR,149094.35,,825 Moore Courts Apt. 073,Kristinborough,NE,19720,2003-11-08,Active
1544,Anthony,Adams,anthony.adams@martinez.com,2016-08-10,Project Manager,Analytics,115815.05,2001,65403 Hampton Burgs,Phillipsfort,MH,89475,1972-04-02,Inactive
1545,Michael,Obrien,michael.obrien@bridges.biz,2018-08-09,hr specialist,MARKETING,53933.29,2003,42318 Avila Tunnel,Davidton,WV,17249,1976-08-13,Inactive
1546,Robert,Jennings,robert.jennings@west-duncan.com,2025-08-04,data analyst,IT,122090.6,2001,0179 Ortiz Course,New Nicole,MI,49129,1996-11-03,Inactive
1547,Sarah,Scott,SARAH.SCOTT@BAILEY-GARCIA.COM,2019-11-16,HR Specialist,HR,56147.42,2002,760 Gonzalez Route,Cunninghammouth,RI,26534,1994-07-01,Inactive
1548,Meghan,Chen,meghan.chen@phillips-soto.com,2021-12-01,Project Manager,Marketing,116500.85,2001,841 Seth Estates,Bonniebury,TN,14758,1984-09-20,Inactive
1549,Paula,Dalton,,2024-11-13,Data Analyst,Sales,"$86,002.36",,309 Laura Lock,Watsonborough,HI,74613,1966-06-25,Active
1550,Nicole,Rose,nicole.rose@moore-brown.net,2023-06-14,HR Specialist,Marketing,59807.27,2003,1241 Walsh Path,South Rebeccaborough,PW,35802,1994-01-17,Active
1551,Joshua,Waller,JOSHUA.WALLER@LEWIS-BECKER.COM,2025-07-22,Data Analyst,Sales,86447.64,2003,800 Melissa Court,West Daniel,KS,94571,1984-07-26,Inactive
1552,Andrew,Maldonado,andrew.maldonado@richardson.org,2023-08-04,Sales Representative,Sales,95362.12,2002,18729 Jessica Field Suite 901,North Jaimeton,NH,36076,1971-06-16,On Leave
1553,Dennis,Adams,dennis.adams@daniel.biz,2019-06-23,Project Manager,HR,"$61,353.40",,959 Smith Greens,South Davidtown,FL,60831,1983-07-17,Inactive
1554,Zachary,Jackson,zachary.jackson@peterson.info,2020-06-07,project manager,hr,105214.27,2003,81240 Mathews Flats Suite 804,Waltersmouth,UT,03309,1965-07-11,On Leave
1555,Chris,Knapp,chris.knapp@russell.org,2022-12-17,Project Manager,Sales,65910.32,,188 Austin Fields,East Justin,NM,34757,1966-06-29,Inactive
1556,Tim,Bauer,tim.bauer@bell.com,2023-01-12,Software Engineer,Marketing,100319.43,2003,3831 Mcdonald Club Suite 789,South Nathantown,RI,83045,1991-05-23,Active
1557,Pamela,Sims,pamela.sims@adams.info,2019-05-01,SOFTWARE ENGINEER,IT,"$100,938.02",,81978 Simmons Extension Apt. 153,Kathleenhaven,CT,04815,1987-12-03,Inactive
1558,Dylan,Russell,dylan.russell@wallace.com,2026-02-21,data analyst,IT,88620.71,2002,49874 Robert Glen Suite 847,Cynthiaberg,CA,17969,1997-07-05,Active
1559,Isaac,Campos,isaac.campos@@company.com,2024-11-15,Software Engineer,Sales,121979.88,2001,28962 Turner Extension Apt. 557,East Traci,MD,26391,1987-07-21,Active
1560,Todd,Vincent,todd.vincent@gates.com,2018-08-08,Sales Representative,Marketing,98698.79,,137 Mosley Neck Apt. 351,Aaronburgh,PW,45099,1986-08-11,Inactive
1561,Jason,Cook,jason.cook@terry-williams.com,2017-07-27,Data Analyst,Analytics,89127.58,2001,96440 Anthony Valleys Apt. 378,East Valerieport,OK,14728,1969-12-07,Active
1562,William,Ward,william.ward@murray.com,2019-07-07,Data Analyst,Marketing,"$88,843.57",2001,786 James Island Apt. 623,South Coleshire,SD,82313,1977-01-01,Inactive
1563,Julie,Perry,julie.perry@morris.org,2017-05-15,sales representative,MARKETING,44284.23,2001,6063 John Trail,East Melissafort,FL,38875,1988-06-24,On Leave
1564,Debra,Russell,debra.russell@cooper.com,2025-03-21,Data Analyst,Analytics,"$122,281.05",2003,196 Desiree Knoll Apt. 525,Lake Vincentberg,MA,78957,2002-09-14,Active
1565,Michelle,Manning,michelle.manning@guerrero.com,2020-10-08,Software Engineer,Marketing,79058.57,2002,191 Nguyen Mountains,Johnsonhaven,AZ,92557,1962-01-24,Active
1566,Brandon,Vazquez,brandon.vazquez@martin.com,2023-11-23,Sales Representative,Analytics,75630.92,2003,443 Rios Lane Apt. 961,Mcdanielshire,MI,20649,1972-12-08,On Leave
1567,Herbert,Hernandez,,2024-07-21,HR Specialist,HR,"$123,480.35",,13097 Isaac Mountains,Lake Valerie,AZ,02853,1982-09-18,Active
1568,Monica,Sanders,monica.sanders@lewis.com,2020-06-28,Sales Representative,Analytics,62268.28,2001,3847 Walker Isle Apt. 146,Pittsmouth,NJ,45229,1984-10-21,On Leave
1569,Thomas,Fleming,thomas.fleming@reyes.com,2017-11-06,Data Analyst,HR,90689.52,2001,09984 Krystal Flat,Cartermouth,HI,47692,1973-08-18,Inactive
1570,Chad,Wallace,CHAD.WALLACE@WHITE.COM,2026-10-23,Software Engineer,Analytics,99893.2,2003,6354 Mitchell Track,Fitzgeraldchester,DE,87359,1992-01-06,Active
1571,Hannah,Smith,hannah.smith@chapman.info,2024-07-19,Data Analyst,Sales,143045.37,2003,5173 Ewing Locks Suite 825,Michelleport,CT,78817,1974-08-01,Inactive
1572,Cassandra,Winters,cassandra.winters@gibson.info,2019-06-20,Data Analyst,Marketing,55760.05,,62297 April Pine,Lake Jessica,OK,35509,1984-04-28,Inactive
1573,Caitlin,Miller,caitlin@.com,2027-02-03,HR Specialist,Sales,134049.44,2002,1612 Kristina Green,Elizabethmouth,LA,08563,1974-09-24,Active
1574,Debbie,Ramirez,,2019-08-07,sales representative,hr,"$50,285.27",2001,13836 Gardner Prairie,Port Patrick,MP,95677,1962-03-27,Active
1575,Shelly,Chavez,,2025-08-06,Project Manager,HR,126372.48,2001,881 Brooks Knoll,West Williamton,MO,65289,1994-08-27,On Leave
1576,Sara,Ryan,sara.ryan@bowman-hawkins.net,2026-12-01,Sales Representative,Marketing,129514.0,2002,0884 Park Station,South Shane,MT,63559,1962-12-30,On Leave
1577,Marvin,Sutton,marvin.sutton@hughes.net,2019-09-04,PROJECT MANAGER,marketing,"$76,183.89",2001,92209 Fields Loaf,South Troyburgh,VT,11418,1977-03-18,On Leave
1578,Kristen,Byrd,KRISTEN.BYRD@THOMPSON-EATON.COM,2016-09-23,Project Manager,HR,140997.44,2001,18709 Tiffany Place,North Debra,KY,42745,1967-01-07,On Leave
1579,Caitlin,Anderson,caitlin.anderson@martin.info,2021-04-23,Data Analyst,Sales,"$118,317.63",,82519 Zachary Summit Apt. 117,Lake Denisestad,OK,51922,1984-09-08,Inactive
1580,Emma,Rios,EMMA.RIOS@HOOPER-PATTERSON.COM,2017-01-26,Software Engineer,Marketing,"$105,225.23",,02303 Michael Mews,Amyview,MA,67026,1976-01-14,Inactive
1581,Robert,Hensley,robert@and.com,2021-01-09,Sales Representative,Analytics,"$93,984.08",,2480 Justin Vista,Riceland,CT,87110,2002-05-21,Active
1582,Nicole,Benitez,nicole.benitez@scott.com,2023-04-28,Data Analyst,HR,"$63,578.28",2001,90588 Joshua Turnpike Suite 150,West Thomas,CT,96128,1970-09-07,Active
1583,William,Cooper,william.cooper@company,2024-10-30,Software Engineer,IT,"$83,877.24",2002,556 Campbell Bypass Suite 635,Lake Lisaport,DC,78027,1990-09-11,On Leave
1584,Scott,Jefferson,scott.jefferson@hall.info,2019-12-01,SALES REPRESENTATIVE,hr,61076.89,2001,91690 Lambert Well Apt. 982,Nicholasview,AZ,69296,1966-11-19,Active
1585,Paul,Gonzalez,paul.gonzalez@smith.com,2019-02-14,Data Analyst,Marketing,63714.16,2003,4453 Jones Ranch,Port Justinstad,NE,58728,1993-12-09,Active
1586,Deborah,White,deborah.white@taylor-jones.info,2017-06-21,Data Analyst,HR,147390.99,2002,4412 Porter Avenue Apt. 940,West Albertton,MS,73463,1982-11-05,Inactive
1587,Chad,Lucas,chad.lucas@moody.com,2020-03-19,Data Analyst,Sales,119578.68,2001,490 Lindsey Walk,West Sharon,SD,82861,1978-04-17,Active
1588,Nathaniel,Jones,NATHANIEL.JONES@THOMAS-CARROLL.COM,2020-06-23,HR SPECIALIST,HR,148452.63,2003,4919 Williams Estates,Thomasmouth,OH,91200,1966-02-25,Inactive
1589,Michael,Griffith,michael.griffith@company,2020-11-22,Project Manager,Marketing,79004.18,2003,4609 Torres Parkways Suite 448,North Bridgetview,CT,01571,1983-02-24,On Leave
1590,Samantha,Neal,samantha.neal@burgess-doyle.com,2018-06-23,Software Engineer,Sales,109286.14,2003,058 Gutierrez Rest Suite 044,Bergbury,AZ,94613,2000-11-12,Active
1591,John,Walsh,john.walsh@collins-lewis.com,2017-04-17,software engineer,hr,"$98,816.67",2003,30239 Sandra Crescent,Diazbury,NM,70290,1981-08-31,On Leave
1592,Jason,Nielsen,,2023-11-01,Data Analyst,Sales,104794.67,,4693 Davis Circle Apt. 800,Robertchester,WI,09188,1973-10-08,On Leave
1593,Nicholas,Baxter,NICHOLAS.BAXTER@HUBBARD.NET,2018-10-31,Sales Representative,Analytics,43709.99,2003,263 Curtis Isle Suite 330,New Michaelmouth,TN,53927,1985-07-11,Active
1594,Cynthia,James,cynthia.james@page.com,2024-12-23,SOFTWARE ENGINEER,analytics,"$149,856.43",2001,7501 Nichole Falls,Weberfurt,IL,20402,1960-09-03,On Leave
1595,Elizabeth,Howell,ELIZABETH.HOWELL@GREEN-WATSON.COM,2025-12-17,Software Engineer,Marketing,"$107,202.70",2003,9408 Lisa Lock Suite 969,Mallorychester,OK,91079,1964-07-31,On Leave
1596,Thomas,Harrell,thomas@.com,2018-12-17,Sales Representative,Marketing,120720.95,,77937 Debra Creek,Michaelburgh,TN,14763,1995-01-21,Inactive
1597,Gloria,Parker,gloria.parker@waters-lyons.info,2018-10-11,HR Specialist,IT,"$141,467.14",,9368 Gilbert Stream,New Markborough,UT,11666,1992-01-02,On Leave
1598,George,Willis,george.willis@george-hickman.com,2020-11-11,Data Analyst,HR,124105.67,,54810 Kimberly Locks Suite 347,Lake Amymouth,WY,47616,1962-09-05,Inactive
1599,Brandon,Mcdaniel,brandon.mcdaniel@shaw.org,2022-09-20,Sales Representative,Marketing,"$115,254.43",,7130 Austin Ridges Suite 748,East Michael,CT,46654,1980-04-07,Active
1600,Ellen,Chen,ellen.chen@ortiz.com,2019-09-09,HR Specialist,Marketing,82748.16,,4625 Ricardo Street Apt. 653,New Kerri,CA,58070,1985-06-13,On Leave
1601,Ryan,Franklin,ryan.franklin@stewart-hernandez.info,2024-07-10,Data Analyst,Analytics,"$118,224.60",2002,7160 Laura Via Suite 137,New Juanland,MA,52606,1960-10-15,On Leave
1602,Elizabeth,Stein,elizabeth.stein@newman.org,2023-10-06,Project Manager,HR,"$101,738.44",2003,5249 Terri Mills Apt. 370,Gailmouth,GU,17454,1982-07-04,Inactive
1603,Kenneth,Hart,kenneth.hart@green.com,2020-05-29,HR Specialist,IT,51492.79,2001,4512 Weber Mountain,Deanside,IL,89827,1962-07-27,Active
1604,Amber,Foley,amber.foley@johnson.com,2026-06-05,DATA ANALYST,SALES,"$68,086.60",2003,2694 Williams Village Apt. 428,Sarahport,VA,14969,1973-12-19,On Leave
1605,Heather,Stanley,heather.stanley@bailey-ray.com,2019-07-07,Project Manager,IT,132570.43,,2894 Taylor Ways,Kellyside,AL,73610,1976-08-08,On Leave
1606,Robert,Ramirez,robert.ramirez@campbell.com,2024-03-27,Data Analyst,Analytics,"$78,978.50",2002,15752 Wood Way Suite 338,Martinfurt,AS,91739,1963-06-01,On Leave
1607,Kimberly,Thomas,kimberly.thomas@rowe.com,2021-07-11,Project Manager,HR,140318.69,2001,703 Paul Prairie Apt. 538,Dwaynetown,HI,39456,1988-04-18,On Leave
1608,Isaac,Merritt,isaac@we.com,2017-05-19,Sales Representative,IT,45535.35,2001,511 Robinson Valleys,Port Jonathanstad,ME,14919,1991-09-08,On Leave
1609,Kathy,Johnson,kathy.johnson@williams-murray.com,2016-06-10,HR Specialist,HR,66402.84,2002,718 Hannah Squares,Derekhaven,AS,98999,1985-04-15,Inactive
1610,Craig,Kelly,craig.kelly@flores-wright.info,2022-07-25,Software Engineer,IT,85997.94,2003,25725 Joe Loaf,East Jennifer,WI,25617,1961-05-13,Inactive
1611,Adam,Martin,ADAM.MARTIN@GLENN.COM,2018-02-19,Software Engineer,HR,122334.87,2002,226 George Isle Suite 201,Nicholaschester,MO,02833,1972-08-26,Inactive
1612,Jessica,Daniel,JESSICA.DANIEL@ROMERO.COM,2016-08-20,HR Specialist,Analytics,"$149,393.47",,1245 Brown Station Apt. 292,Port Daniellemouth,AR,75744,1976-05-20,On Leave
1613,Michael,Aguilar,michael.aguilar@robertson.com,2017-10-13,Project Manager,Marketing,94579.77,2002,41003 Sherry Wells,Elizabethchester,AZ,19785,1971-09-14,Inactive
1614,Dalton,Fowler,dalton.fowler@collins.com,2022-07-13,Project Manager,Marketing,"$118,716.53",2002,86707 Jacob Crossroad,Duffystad,KY,88346,1982-02-14,Active
